,999,7,43,101,202,303,404,505,606,707
AviralPoddar,-0.061178030104926666,-0.0041119219256889675,-0.025802976162226644,0.014644654615496605,0.04028095645610511,0.05279328321086659,-0.030284227208137525,0.02817913988984695,0.019596830326505537,0.0293252029201719
BalanceSheetBot,0.02784001818459416,0.00684819054039556,0.02338926112184749,0.01464476257338926,-0.002161927692675693,0.019247394890580492,0.01620213818563998,0.01409922210166123,0.006491505097596279,0.007827555617519162
BaseRateBot,0.016505192467519535,0.006601178114858014,-0.001792703778441843,0.007061873212136678,0.03719713323211042,0.0182710521309405,0.002478812653875154,0.005837522331340057,0.006155108019058666,0.02234765165240754
BatteryMetalsBot,0.0016925213172256552,0.0042570207648695065,-0.0037542229873856747,-0.0023540825251564283,0.009854245799124773,-0.0009404067850122503,0.012325293615095713,-0.004819022508343289,0.0073694801087908065,0.0026541976037060726
Beamer,0.005777875070610916,0.005944270722680132,-0.0064416257805145856,0.005582321312013653,0.001838223973473084,0.007662542598013497,0.007934354935864842,0.0061458463705356525,0.0006096529734327406,0.01030528232955706
BearCaseBot,0.05535188363892559,0.03944862186081766,0.039745925731845086,0.050641929954882745,0.03183448896699364,0.03956955372224925,0.07129722480641885,0.03536896615719724,0.04945296111139689,0.030167924849932214
BiopharmaMedtechBot,0.006170701568677157,0.014713374767528414,-0.008135698741127103,-7.444375362057606e-05,-0.004204544003157442,0.0017703616408578388,0.008235284149636677,-0.007762460761286638,-0.0033368746920370814,-6.429327853445794e-06
BiosecurityBot,0.6655046465111978,0.7196003751353333,0.8468222252265847,0.7241629332507898,0.6813473465148764,0.657810381631973,0.7729816239292319,0.8283558698379927,0.7047821549347243,0.7012084794253898
BullCaseBot,-0.0037622029476618198,0.0013771452086906286,-0.003082541339182034,0.00270480588421847,-0.003899374507532606,0.0032803459253610452,-0.0053419285425483475,0.0011759054203877184,-0.0003787434603863944,0.0006236047470337645
CalibrationBot,0.027786272143066698,0.010948333707919308,-0.001722272059695295,-0.003771346959812124,0.01486780547371768,0.00857587345469052,0.020794366249900356,0.016885846429242703,0.0042514843916088615,0.029714218786532437
CarbonMarketsBot,0.021838307121508364,0.0023971670027133473,0.012620419975780504,0.010872022613261374,0.009082620477266462,0.007224395205185953,0.0014858361733415576,0.005144856883576757,0.0019629983701173266,0.013189740563423317
ColtanTracer,-0.04967761951692905,-0.04598172638468079,-0.051212938821471626,-0.05146171353130077,-0.024151019032883816,-0.02990006523163134,-0.024909431986355618,-0.0335743112978217,-0.044828367885685505,-0.06104103317996505
CommoditySpotBot,-0.10313935956923682,-0.06244627684567953,-0.030973520858343612,-0.03167502359388321,-0.00948910037646217,-0.03164579643038598,-0.09648012875220749,-0.06371042852132992,-0.0384404427164271,-0.009195129160023685
ConsensusCorrecterBot,0.04599787265441506,-0.004451516802630211,0.049089207434376274,0.006244590108873996,0.0023064227268529305,-0.0007318941545852181,0.009779505238343051,0.00034924421426474827,0.014323182540379774,-0.0005517687660812256
CorpActionsBot,0.021206271078287098,0.1629630064010095,0.0009663151910675459,0.024095668934629277,0.17912215551179142,0.15434052478258423,0.15783852294969775,0.1562530421620797,-0.004396860674601211,-0.10209599270928771
CottonTextBot,-0.4848404153532854,-0.5303378629662596,-0.5247314288658188,-0.5130373922374473,-0.5489011190852626,-0.5336793866397609,-0.446054957133746,-0.5252214825318311,-0.4942940403124306,-0.48508647720899406
DefenseProcurementBot,-0.004071133339915916,-5.125032309040633e-05,-0.009047169146632656,-0.0012150028623582139,-0.006745306948858996,0.00186581287718847,0.00023402023312809705,0.005750305371282772,0.0038171479353136177,0.003332789439599904
EnergyTransitionBot,-0.006253439246664313,0.0020094304176943886,0.002333769595749457,-0.0015826066467219345,-0.00011913750848467728,0.0002083261694947613,-0.001987339086817966,-0.0003347062294601235,-0.0006708550122605121,2.3209431817888312e-05
EquityTapeBot,-0.16808296952586563,-0.04691682257545692,0.13737086914918936,0.0009299625266205609,-0.04095282674272566,-0.0510060476917928,-0.03680417281071463,-0.13106863312908845,-0.011767149564249282,-0.030702654355344885
FastmarketsSpotBot,0.3238821788678931,0.2763468034999299,0.3801429803957228,0.32522904520940105,0.26195921040002723,0.27874752197496155,0.5713655179903626,0.2825059490015642,0.35710911702733233,0.30208590462272344
FatTailsBot,0.013037301009314618,0.0005274683814048786,0.00973978359993008,0.008946216437678898,-0.005000671784716564,0.0024939682302259863,-0.00012726044741511141,3.9237820686834704e-05,0.011526983630802588,-0.0036834851964880097
FedPolicyBot,0.0024982274243855124,-0.015268092807911924,0.0020031530010117264,-0.0029258845534501443,-0.00019016154166545798,0.0007194479030182854,-0.004493850543849847,0.0037928255597376994,0.0006521391053081681,0.000509759662831158
ForwardCurveBot,0.0009770918792921743,0.021381425334647295,-0.0048674452902720934,0.002525941855025811,0.0013583362479191263,0.015785900640783942,0.011443252840189768,0.0025724281028460033,0.0030116914520698264,-0.0026000671909920184
FrontierFluxBot,-0.00381136068157019,0.0037578672228186483,-0.007995195796048802,0.0004503390760562222,-0.0020193788978901716,0.0022839798907634476,-0.005499794975828683,-0.0007506634553331662,0.0021426438241262343,-0.0023253724392654474
FundamentalsFive,0.010594502634090983,0.002218667345587798,-0.0007292547482412218,0.009268808898932722,0.007380742081749609,0.002071318077298141,0.0025982505048781266,-0.0004351064853612128,0.00671713899363042,-0.00032823089844006675
FxRatesBot,0.012096181687024747,0.006110701400394272,0.0036674314305158557,0.020824922787736996,-0.003776648820738508,-0.00278346019590381,-0.012264029798213335,0.0070931887166811695,6.232708587215838e-05,0.0027797603519494826
GlobalEventsBot,0.0021708881043230417,-0.0035255087257003506,-0.0003335374214475396,0.0021323562947128216,-0.007685322580269698,0.0006812963548364832,-0.004990103597750985,0.003364083330624722,-0.0008010544339982791,-0.00020601155498547696
GrokSubstrate,-0.001221104237992877,-0.0022318367484204064,0.006914257068319056,-0.0007128822048973842,0.0002840837111413167,0.0053128234478299645,0.007079705151461662,-0.0017372389078559275,0.006239775302480404,0.007780560366786415
IndustrialMetalsBot,0.005690247281291191,0.004793535743340664,0.01342322150548082,0.005374817289197679,0.013083270181978891,-0.002735666335349414,0.0009854960445548604,0.0011259977550013736,0.002705160367907025,0.001150424068692082
JohnsonMatthey,0.043524627826478514,0.0711183636531097,0.04612663033815951,0.06254686464640488,0.04738596029827993,0.04713960707481316,0.07541982463751147,0.0645958826387997,0.0663033932826626,0.07271393364529748
JohnsonMattheyEnhanced,-0.00121568754916357,-0.03877230374204015,0.011717874194279419,-0.0038461118415415605,-0.0007939132001183883,-0.011162248591107983,-0.014230981791328598,-0.014947070209440319,-0.0017708640754433035,-0.023514349538434228
KelvinWaveTrader,0.831908494982836,0.7929352437029045,0.7713269667985899,0.788534563006204,0.781882783852557,0.7715216854286925,0.9215035876322829,0.7942838722208577,0.8826114419820136,0.8914637533878471
LadderArbBot,-0.010182776577062678,-0.021804927459938145,-0.005072639523326001,-0.057583039133633246,-0.020292879927061535,-0.045050265567171593,-0.016147475278240907,-0.04565492962814194,-0.04281869031073394,-0.011178685317428222
LightMetalsBot,0.03400698477650713,0.002882109235402481,0.007460600366911378,0.04868176251342056,-0.007978477301684226,0.023641410483802246,0.012178367507871638,0.020726226724342323,0.020511088390781022,0.010381687370994508
