block,bot,z1,z2,consensus_skill,rayproj_skill_diagnostic,best_seed,price_mse,n_conditions,n_races,rank_median,rank_lo95,rank_hi95,skill_lo95,skill_hi95,boot_coverage,boot_level,boot_lower_bound
0,commodity_spot_1,-0.08722875773065233,0.9894008039128351,0.46871388890530363,0.5467658478275836,999,7.92238140543562e-05,6,47,1.0,1.0,1.0,0.22788763159175196,0.9219503636589044,1.0,cluster,False
0,diffusion_mc_1,-0.3422997949543778,-0.009061883393274002,-0.11781993396352208,-0.27374747024407414,999,7.92238140543562e-05,5,39,2.0,2.0,4.0,-0.31991967337300337,0.0647124102560982,1.0,cluster,False
0,news_drift_1,0.46165111863046504,-0.3709424099573337,-0.264474052435187,0.13099134608583546,999,7.92238140543562e-05,3,26,3.0,2.0,4.0,-0.5933955184225886,-0.1284925605766268,0.98,cluster,False
0,pair_trading_1,-0.032122565945434924,-0.6093965105622274,-0.320702407822766,-0.40400972366934496,999,7.92238140543562e-05,6,47,3.0,2.0,4.0,-0.5348966505556632,-0.1504781370413556,1.0,cluster,False
1,cotton_fundamental_1,-0.4923850124166472,0.3612530628694523,0.3953566678494538,0.36912041309314525,43,3.2266460376564955e-09,2,32,1.0,1.0,2.0,0.2022133706501517,1.0086898120204377,1.0,race_key,True
1,commodity_1,-0.08979880100201132,-0.1861197070699189,0.2022133706501517,0.13908326054244116,43,3.2266460376564955e-09,1,10,2.0,1.0,2.0,0.2022133706501517,0.5098880028528262,0.995,race_key,True
1,cftc_softs_1,0.5821838134186585,-0.1751333557995334,-0.4650854163495061,-0.5082036736355864,43,3.2266460376564955e-09,2,31,3.0,3.0,3.0,-0.8352476494243524,-0.09164882832884493,1.0,race_key,True
