checkpoint,n_cold,n_new_models,cold_share,sigma2,kappa,nll_half,nll_prior,nll_temper,nll_oracle,prior_gain,temper_gain,oracle_gain,collected
2025-05-01,218,2,0.07716814159292035,,1.0,0.6931471805599453,0.6852346419509728,0.6852346419509728,0.6749282604147866,19.78134652243113,19.78134652243113,45.54730036289672,0.43430338054777906
2025-05-15,795,5,0.28261642374688944,0.1501507884315897,0.7440326686576068,0.6931471805599453,0.6686124119048904,0.6726262844212345,0.6269244987911177,61.336921637637204,51.302240346776934,165.55670442206903,0.30987715372726543
2025-05-22,2970,4,0.363302752293578,0.2176002238954437,1.3464471186606994,0.6931471805599453,0.6700196039460538,0.6698030673816711,0.6474857012674088,57.81894153472883,58.36028294568557,114.15369823134124,0.5112430332954607
2025-05-29,1303,1,0.12748263379317093,0.13180425423079456,1.2234892558275086,0.6931471805599453,0.677433857775939,0.6776583967519093,0.633003702403848,39.28330696001569,38.72195952008994,150.35869539024333,0.257530563294596
2025-06-05,1123,5,0.14445587856959094,0.1281848969316555,1.1897372136745668,0.6931471805599453,0.6723359499242934,0.6715917960947675,0.6654023493324931,52.02807658912983,53.88846116294449,69.36207806863048,0.7769153212166512
2025-06-12,2179,5,0.233048128342246,0.10729507818433363,1.1981059101240181,0.6931471805599453,0.6750519684972659,0.674883969636133,0.6559959935377627,45.23803015669847,45.65802730953083,92.87796755545641,0.49159158529463864
2025-07-03,1539,2,0.15281501340482573,0.11315954668255385,1.1814856550379562,0.6931471805599453,0.6703851117368219,0.6693450945266163,0.6662212532727932,56.90517205780843,59.50521508332251,67.3148182178801,0.883983893274732
2025-07-10,1330,2,0.12106317130893865,0.10559308245004022,1.1992087437709427,0.6931471805599453,0.671094251572732,0.6695796234207814,0.652458010047563,55.132322468033344,58.918892847909795,101.72292628095575,0.5792095744982556
2025-07-17,222,1,0.028366981855353947,0.108047217692489,1.2218941719861087,0.6931471805599453,0.6718919749094974,0.6723502054980368,0.6658095470593414,53.13801412611979,51.99243765477118,68.3440837515098,0.7607452584163528
