T,T_plus,delta,incumbents,method,n_inc,kendall,spearman,max_rank_move,frac_move_gt5,max_abs_dtheta_anch,mean_abs_dtheta_anch,p95_abs_dtheta_anch,max_abs_dtheta_med,mean_abs_dtheta_med,p95_abs_dtheta_med
2023-10-31,2024-01-31,3,votes>=1000,lattice_u0.8,34,0.9536541889483067,0.9920550038197096,4.0,0.0,0.12688034095777417,0.03985214400163664,0.10351185258747644,0.13102858517091104,0.03050248613971749,0.10565600630570879
2023-10-31,2024-01-31,3,all,bt,36,0.926984126984127,0.9840411840411842,6.0,0.05555555555555555,0.14866219063951835,0.045433389142048114,0.1036697695842611,0.13763808281776058,0.03317576910174444,0.11432172405985899
2023-10-31,2024-01-31,3,all,lattice_u0.1,36,0.9396825396825398,0.9858429858429859,6.0,0.027777777777777776,0.11584441930215356,0.04121979732714384,0.10418617131709382,0.13421425352473187,0.030867123142525116,0.10548123449818514
2023-10-31,2024-01-31,3,all,lattice_u0.5855,36,0.926984126984127,0.9837837837837838,7.0,0.05555555555555555,0.13151807446457106,0.04262716975189693,0.10317340338349504,0.13407403928834222,0.03131043058935579,0.10293533790844428
2023-10-31,2024-01-31,3,all,lattice_u0.8,36,0.9365079365079366,0.9858429858429859,6.0,0.027777777777777776,0.12688034095777417,0.04127475139516437,0.10312494648584675,0.1321888270653892,0.030791906428121654,0.10553166433353378
2023-11-30,2023-12-31,1,votes>=1000,bt,44,0.974630021141649,0.9966173361522197,4.0,0.0,0.1648204203634357,0.040537464734321224,0.06988935212791209,0.20314856205036064,0.023349993769915978,0.04308633744515117
2023-11-30,2023-12-31,1,votes>=1000,lattice_u0.1,44,0.9725158562367864,0.9963354474982381,4.0,0.0,0.1608406604297004,0.037162432752805216,0.06353958994599687,0.19632972448610336,0.021400571916889898,0.04183952752348863
2023-11-30,2023-12-31,1,votes>=1000,lattice_u0.5855,44,0.974630021141649,0.9968992248062015,3.0,0.0,0.1566481618520595,0.03775572990810707,0.06635293522684163,0.19281909876316788,0.021802601315122797,0.041436229669617596
2023-11-30,2023-12-31,1,votes>=1000,lattice_u0.8,44,0.9725158562367864,0.9961945031712474,4.0,0.0,0.1600265616548044,0.03723732564617183,0.0634979377939115,0.1950147911869894,0.021793506424302424,0.040536663032496215
2023-11-30,2023-12-31,1,all,bt,47,0.9463459759481962,0.9868177613320999,11.0,0.02127659574468085,0.40770444732254824,0.05153984106121523,0.1591686819190713,0.3668840687718176,0.03294408634981266,0.12809844385015723
2023-11-30,2023-12-31,1,all,lattice_u0.1,47,0.9426456984273821,0.98554579093432,11.0,0.0425531914893617,0.4048610227960387,0.048301054063835946,0.14763702514578936,0.3665915567888735,0.031169186544440508,0.12133006315086987
2023-11-30,2023-12-31,1,all,lattice_u0.5855,47,0.9426456984273821,0.9843894542090658,13.0,0.02127659574468085,0.4042604348249431,0.04885307289440432,0.1486722070103007,0.36497843520910456,0.03150100678601326,0.1234300789193331
2023-11-30,2023-12-31,1,all,lattice_u0.8,47,0.940795559666975,0.9845050878815911,11.0,0.0425531914893617,0.40188908955749275,0.04824753352449512,0.15001733173124732,0.36453344105689806,0.03148705774310176,0.12411291391167723
