excess_block,n_triples,median_abs_viol_ability,median_abs_viol_elo,median_expected_sd_elo
False,646.0,0.14209397762958975,24.684252158485975,36.394518942439554
True,140.0,0.19081794292129928,33.14847186353998,44.92814001212872
